sample_id	library_type	library_id	file_type	file	bytes	path	notes
DAH187E	illumina_amplicon	A47508	sequence	DAH187E_A47508_C62F1ANXX_5_TGAATG_2_chastity_passed.fastq.gz	178768483	/share/lustre/archive/DAH187E/illumina_amplicon/A47508/sequence/DAH187E_A47508_C62F1ANXX_5_TGAATG_2_chastity_passed.fastq.gz	
DAH187N	illumina_amplicon	A47446	sequence	DAH187N_A47446_C62F1ANXX_4_TGAATG_1_chastity_passed.fastq.gz	176020235	/share/lustre/archive/DAH187N/illumina_amplicon/A47446/sequence/DAH187N_A47446_C62F1ANXX_4_TGAATG_1_chastity_passed.fastq.gz	
DAH187N	illumina_amplicon	A47446	sequence	DAH187N_A47446_C62F1ANXX_4_TGAATG_2_chastity_passed.fastq.gz	184702816	/share/lustre/archive/DAH187N/illumina_amplicon/A47446/sequence/DAH187N_A47446_C62F1ANXX_4_TGAATG_2_chastity_passed.fastq.gz	
DAH197A	illumina_amplicon	A47514	sequence	DAH197A_A47514_C62F1ANXX_5_AGGCCG_1_chastity_passed.fastq.gz	136114756	/share/lustre/archive/DAH197A/illumina_amplicon/A47514/sequence/DAH197A_A47514_C62F1ANXX_5_AGGCCG_1_chastity_passed.fastq.gz	
DAH197A	illumina_amplicon	A47514	sequence	DAH197A_A47514_C62F1ANXX_5_AGGCCG_2_chastity_passed.fastq.gz	149790873	/share/lustre/archive/DAH197A/illumina_amplicon/A47514/sequence/DAH197A_A47514_C62F1ANXX_5_AGGCCG_2_chastity_passed.fastq.gz	
DAH197N	illumina_amplicon	A47452	sequence	DAH197N_A47452_C62F1ANXX_4_AGGCCG_1_chastity_passed.fastq.gz	338743623	/share/lustre/archive/DAH197N/illumina_amplicon/A47452/sequence/DAH197N_A47452_C62F1ANXX_4_AGGCCG_1_chastity_passed.fastq.gz	
DAH197N	illumina_amplicon	A47452	sequence	DAH197N_A47452_C62F1ANXX_4_AGGCCG_2_chastity_passed.fastq.gz	377304108	/share/lustre/archive/DAH197N/illumina_amplicon/A47452/sequence/DAH197N_A47452_C62F1ANXX_4_AGGCCG_2_chastity_passed.fastq.gz	
DAH204A	illumina_amplicon	A47524	sequence	DAH204A_A47524_C62F1ANXX_5_AAGACT_1_chastity_passed.fastq.gz	189821797	/share/lustre/archive/DAH204A/illumina_amplicon/A47524/sequence/DAH204A_A47524_C62F1ANXX_5_AAGACT_1_chastity_passed.fastq.gz	
DAH204A	illumina_amplicon	A47524	sequence	DAH204A_A47524_C62F1ANXX_5_AAGACT_2_chastity_passed.fastq.gz	199748017	/share/lustre/archive/DAH204A/illumina_amplicon/A47524/sequence/DAH204A_A47524_C62F1ANXX_5_AAGACT_2_chastity_passed.fastq.gz	
DAH204N	illumina_amplicon	A47462	sequence	DAH204N_A47462_C62F1ANXX_4_AAGACT_1_chastity_passed.fastq.gz	223377350	/share/lustre/archive/DAH204N/illumina_amplicon/A47462/sequence/DAH204N_A47462_C62F1ANXX_4_AAGACT_1_chastity_passed.fastq.gz	
DAH204N	illumina_amplicon	A47462	sequence	DAH204N_A47462_C62F1ANXX_4_AAGACT_2_chastity_passed.fastq.gz	236566850	/share/lustre/archive/DAH204N/illumina_amplicon/A47462/sequence/DAH204N_A47462_C62F1ANXX_4_AAGACT_2_chastity_passed.fastq.gz	
DAH208A	illumina_amplicon	A47499	sequence	DAH208A_A47499_C62F1ANXX_5_GATCAG_1_chastity_passed.fastq.gz	197615482	/share/lustre/archive/DAH208A/illumina_amplicon/A47499/sequence/DAH208A_A47499_C62F1ANXX_5_GATCAG_1_chastity_passed.fastq.gz	
DAH208A	illumina_amplicon	A47499	sequence	DAH208A_A47499_C62F1ANXX_5_GATCAG_2_chastity_passed.fastq.gz	213742038	/share/lustre/archive/DAH208A/illumina_amplicon/A47499/sequence/DAH208A_A47499_C62F1ANXX_5_GATCAG_2_chastity_passed.fastq.gz	
DAH208N	illumina_amplicon	A47437	sequence	DAH208N_A47437_C62F1ANXX_4_GATCAG_1_chastity_passed.fastq.gz	165756784	/share/lustre/archive/DAH208N/illumina_amplicon/A47437/sequence/DAH208N_A47437_C62F1ANXX_4_GATCAG_1_chastity_passed.fastq.gz	
DAH208N	illumina_amplicon	A47437	sequence	DAH208N_A47437_C62F1ANXX_4_GATCAG_2_chastity_passed.fastq.gz	181467345	/share/lustre/archive/DAH208N/illumina_amplicon/A47437/sequence/DAH208N_A47437_C62F1ANXX_4_GATCAG_2_chastity_passed.fastq.gz	
DAH219A	illumina_amplicon	A47552	sequence	DAH219A_A47552_C62F1ANXX_5_CCGCAA_1_chastity_passed.fastq.gz	72970815	/share/lustre/archive/DAH219A/illumina_amplicon/A47552/sequence/DAH219A_A47552_C62F1ANXX_5_CCGCAA_1_chastity_passed.fastq.gz	
DAH219A	illumina_amplicon	A47552	sequence	DAH219A_A47552_C62F1ANXX_5_CCGCAA_2_chastity_passed.fastq.gz	75581591	/share/lustre/archive/DAH219A/illumina_amplicon/A47552/sequence/DAH219A_A47552_C62F1ANXX_5_CCGCAA_2_chastity_passed.fastq.gz	
DAH219N	illumina_amplicon	A47490	sequence	DAH219N_A47490_C62F1ANXX_4_CCGCAA_1_chastity_passed.fastq.gz	155684326	/share/lustre/archive/DAH219N/illumina_amplicon/A47490/sequence/DAH219N_A47490_C62F1ANXX_4_CCGCAA_1_chastity_passed.fastq.gz	
DAH219N	illumina_amplicon	A47490	sequence	DAH219N_A47490_C62F1ANXX_4_CCGCAA_2_chastity_passed.fastq.gz	162635983	/share/lustre/archive/DAH219N/illumina_amplicon/A47490/sequence/DAH219N_A47490_C62F1ANXX_4_CCGCAA_2_chastity_passed.fastq.gz	
DAH227A	illumina_amplicon	A47539	sequence	DAH227A_A47539_C62F1ANXX_5_CACGAT_1_chastity_passed.fastq.gz	135842883	/share/lustre/archive/DAH227A/illumina_amplicon/A47539/sequence/DAH227A_A47539_C62F1ANXX_5_CACGAT_1_chastity_passed.fastq.gz	
DAH227A	illumina_amplicon	A47539	sequence	DAH227A_A47539_C62F1ANXX_5_CACGAT_2_chastity_passed.fastq.gz	141637926	/share/lustre/archive/DAH227A/illumina_amplicon/A47539/sequence/DAH227A_A47539_C62F1ANXX_5_CACGAT_2_chastity_passed.fastq.gz	
DAH227N	illumina_amplicon	A47477	sequence	DAH227N_A47477_C62F1ANXX_4_CACGAT_1_chastity_passed.fastq.gz	335499389	/share/lustre/archive/DAH227N/illumina_amplicon/A47477/sequence/DAH227N_A47477_C62F1ANXX_4_CACGAT_1_chastity_passed.fastq.gz	
DAH227N	illumina_amplicon	A47477	sequence	DAH227N_A47477_C62F1ANXX_4_CACGAT_2_chastity_passed.fastq.gz	347484095	/share/lustre/archive/DAH227N/illumina_amplicon/A47477/sequence/DAH227N_A47477_C62F1ANXX_4_CACGAT_2_chastity_passed.fastq.gz	
DAH228D	illumina_amplicon	A47559	sequence	DAH228D_A47559_C62F1ANXX_5_AAAGCA_1_chastity_passed.fastq.gz	152054000	/share/lustre/archive/DAH228D/illumina_amplicon/A47559/sequence/DAH228D_A47559_C62F1ANXX_5_AAAGCA_1_chastity_passed.fastq.gz	
DAH228D	illumina_amplicon	A47559	sequence	DAH228D_A47559_C62F1ANXX_5_AAAGCA_2_chastity_passed.fastq.gz	159600913	/share/lustre/archive/DAH228D/illumina_amplicon/A47559/sequence/DAH228D_A47559_C62F1ANXX_5_AAAGCA_2_chastity_passed.fastq.gz	
DAH228N	illumina_amplicon	A47497	sequence	DAH228N_A47497_C62F1ANXX_4_AAAGCA_1_chastity_passed.fastq.gz	189442198	/share/lustre/archive/DAH228N/illumina_amplicon/A47497/sequence/DAH228N_A47497_C62F1ANXX_4_AAAGCA_1_chastity_passed.fastq.gz	
DAH228N	illumina_amplicon	A47497	sequence	DAH228N_A47497_C62F1ANXX_4_AAAGCA_2_chastity_passed.fastq.gz	200641487	/share/lustre/archive/DAH228N/illumina_amplicon/A47497/sequence/DAH228N_A47497_C62F1ANXX_4_AAAGCA_2_chastity_passed.fastq.gz	
DAH23	illumina_wtss	HS0876	sequence	DAH23_HS0876_R1.fastq.gz	713985962	/share/lustre/archive/DAH23/illumina_wtss/HS0876/sequence/DAH23_HS0876_R1.fastq.gz	
DAH23	illumina_wtss	HS0876	sequence	DAH23_HS0876_R2.fastq.gz	774193774	/share/lustre/archive/DAH23/illumina_wtss/HS0876/sequence/DAH23_HS0876_R2.fastq.gz	
DAH233A	illumina_amplicon	A47534	sequence	DAH233A_A47534_C62F1ANXX_5_TGACCA_1_chastity_passed.fastq.gz	215130615	/share/lustre/archive/DAH233A/illumina_amplicon/A47534/sequence/DAH233A_A47534_C62F1ANXX_5_TGACCA_1_chastity_passed.fastq.gz	
DAH233A	illumina_amplicon	A47534	sequence	DAH233A_A47534_C62F1ANXX_5_TGACCA_2_chastity_passed.fastq.gz	223861955	/share/lustre/archive/DAH233A/illumina_amplicon/A47534/sequence/DAH233A_A47534_C62F1ANXX_5_TGACCA_2_chastity_passed.fastq.gz	
DAH233N	illumina_amplicon	A47472	sequence	DAH233N_A47472_C62F1ANXX_4_TGACCA_1_chastity_passed.fastq.gz	225525463	/share/lustre/archive/DAH233N/illumina_amplicon/A47472/sequence/DAH233N_A47472_C62F1ANXX_4_TGACCA_1_chastity_passed.fastq.gz	
DAH233N	illumina_amplicon	A47472	sequence	DAH233N_A47472_C62F1ANXX_4_TGACCA_2_chastity_passed.fastq.gz	236103739	/share/lustre/archive/DAH233N/illumina_amplicon/A47472/sequence/DAH233N_A47472_C62F1ANXX_4_TGACCA_2_chastity_passed.fastq.gz	
DAH24	illumina_wtss	HS0735	sequence	DAH24_HS0735_R1_001.fastq.gz	651638512	/share/lustre/archive/DAH24/illumina_wtss/HS0735/sequence/DAH24_HS0735_R1_001.fastq.gz	
DAH24	illumina_wtss	HS0735	sequence	DAH24_HS0735_R2_001.fastq.gz	684492949	/share/lustre/archive/DAH24/illumina_wtss/HS0735/sequence/DAH24_HS0735_R2_001.fastq.gz	
DAH248	illumina_wtss	PX0196	sequence	DAH248_PX01961.fastq.gz	2738870063	/share/lustre/archive/DAH248/illumina_wtss/PX0196/sequence/DAH248_PX01961.fastq.gz	
DAH248	illumina_wtss	PX0196	sequence	DAH248_PX01962.fastq.gz	2985154447	/share/lustre/archive/DAH248/illumina_wtss/PX0196/sequence/DAH248_PX01962.fastq.gz	
DAH250	illumina_wtss	PX0196	sequence	DAH250_PX01961.fastq.gz	2556308578	/share/lustre/archive/DAH250/illumina_wtss/PX0196/sequence/DAH250_PX01961.fastq.gz	
DAH250	illumina_wtss	PX0196	sequence	DAH250_PX01962.fastq.gz	2820898768	/share/lustre/archive/DAH250/illumina_wtss/PX0196/sequence/DAH250_PX01962.fastq.gz	
DAH25a	illumina_wtss	PX0199	sequence	DAH25a_PX01991.fastq.gz	2447944218	/share/lustre/archive/DAH25a/illumina_wtss/PX0199/sequence/DAH25a_PX01991.fastq.gz	
DAH25a	illumina_wtss	PX0199	sequence	DAH25a_PX01992.fastq.gz	2886540248	/share/lustre/archive/DAH25a/illumina_wtss/PX0199/sequence/DAH25a_PX01992.fastq.gz	
DAH262	illumina_wtss	HS2206	sequence	DAH262_HS2206_2_lanes_1.fastq.gz	1972415937	/share/lustre/archive/DAH262/illumina_wtss/HS2206/sequence/DAH262_HS2206_2_lanes_1.fastq.gz	
DAH262	illumina_wtss	HS2206	sequence	DAH262_HS2206_2_lanes_2.fastq.gz	1982628270	/share/lustre/archive/DAH262/illumina_wtss/HS2206/sequence/DAH262_HS2206_2_lanes_2.fastq.gz	
DAH263	illumina_wtss	HS2224	sequence	DAH263_HS2224_2_lanes_1.fastq.gz	1951799288	/share/lustre/archive/DAH263/illumina_wtss/HS2224/sequence/DAH263_HS2224_2_lanes_1.fastq.gz	
DAH263	illumina_wtss	HS2224	sequence	DAH263_HS2224_2_lanes_2.fastq.gz	1944250130	/share/lustre/archive/DAH263/illumina_wtss/HS2224/sequence/DAH263_HS2224_2_lanes_2.fastq.gz	
DAH264	illumina_wtss	HS2226	sequence	DAH264_HS2226_2_lanes_1.fastq.gz	2319408431	/share/lustre/archive/DAH264/illumina_wtss/HS2226/sequence/DAH264_HS2226_2_lanes_1.fastq.gz	
DAH264	illumina_wtss	HS2226	sequence	DAH264_HS2226_2_lanes_2.fastq.gz	2344586854	/share/lustre/archive/DAH264/illumina_wtss/HS2226/sequence/DAH264_HS2226_2_lanes_2.fastq.gz	
DAH265	illumina_wtss	HS2229	sequence	DAH265_HS2229_2_lanes_1.fastq.gz	1957134206	/share/lustre/archive/DAH265/illumina_wtss/HS2229/sequence/DAH265_HS2229_2_lanes_1.fastq.gz	
DAH265	illumina_wtss	HS2229	sequence	DAH265_HS2229_2_lanes_2.fastq.gz	2125081441	/share/lustre/archive/DAH265/illumina_wtss/HS2229/sequence/DAH265_HS2229_2_lanes_2.fastq.gz	
DAH266	illumina_wtss	HS2231	sequence	DAH266_HS2231_2_lanes_1.fastq.gz	1930769898	/share/lustre/archive/DAH266/illumina_wtss/HS2231/sequence/DAH266_HS2231_2_lanes_1.fastq.gz	
DAH266	illumina_wtss	HS2231	sequence	DAH266_HS2231_2_lanes_2.fastq.gz	2087089023	/share/lustre/archive/DAH266/illumina_wtss/HS2231/sequence/DAH266_HS2231_2_lanes_2.fastq.gz	
DAH267	illumina_wtss	HS2233	sequence	DAH267_HS2233_2_lanes_1.fastq.gz	1912714394	/share/lustre/archive/DAH267/illumina_wtss/HS2233/sequence/DAH267_HS2233_2_lanes_1.fastq.gz	
DAH267	illumina_wtss	HS2233	sequence	DAH267_HS2233_2_lanes_2.fastq.gz	2064806322	/share/lustre/archive/DAH267/illumina_wtss/HS2233/sequence/DAH267_HS2233_2_lanes_2.fastq.gz	
DAH268	illumina_wtss	HS2235	sequence	DAH268_HS2235_2_lanes_1.fastq.gz	1916659482	/share/lustre/archive/DAH268/illumina_wtss/HS2235/sequence/DAH268_HS2235_2_lanes_1.fastq.gz	
DAH268	illumina_wtss	HS2235	sequence	DAH268_HS2235_2_lanes_2.fastq.gz	1981729670	/share/lustre/archive/DAH268/illumina_wtss/HS2235/sequence/DAH268_HS2235_2_lanes_2.fastq.gz	
DAH269	illumina_wtss	HS2237	sequence	DAH269_HS2237_2_lanes_1.fastq.gz	2004943384	/share/lustre/archive/DAH269/illumina_wtss/HS2237/sequence/DAH269_HS2237_2_lanes_1.fastq.gz	
DAH269	illumina_wtss	HS2237	sequence	DAH269_HS2237_2_lanes_2.fastq.gz	2069328693	/share/lustre/archive/DAH269/illumina_wtss/HS2237/sequence/DAH269_HS2237_2_lanes_2.fastq.gz	
DAH270	illumina_wtss	HS2239	sequence	DAH270_HS2239_2_lanes_1.fastq.gz	3059082131	/share/lustre/archive/DAH270/illumina_wtss/HS2239/sequence/DAH270_HS2239_2_lanes_1.fastq.gz	
DAH270	illumina_wtss	HS2239	sequence	DAH270_HS2239_2_lanes_2.fastq.gz	3124850087	/share/lustre/archive/DAH270/illumina_wtss/HS2239/sequence/DAH270_HS2239_2_lanes_2.fastq.gz	
DAH271	illumina_wtss	HS2242	sequence	DAH271_HS2242_2_lanes_1.fastq.gz	3019246113	/share/lustre/archive/DAH271/illumina_wtss/HS2242/sequence/DAH271_HS2242_2_lanes_1.fastq.gz	
DAH271	illumina_wtss	HS2242	sequence	DAH271_HS2242_2_lanes_2.fastq.gz	3056821141	/share/lustre/archive/DAH271/illumina_wtss/HS2242/sequence/DAH271_HS2242_2_lanes_2.fastq.gz	
DAH272	illumina_wtss	HS2245	sequence	DAH272_HS2245_2_lanes_1.fastq.gz	3156257701	/share/lustre/archive/DAH272/illumina_wtss/HS2245/sequence/DAH272_HS2245_2_lanes_1.fastq.gz	
DAH272	illumina_wtss	HS2245	sequence	DAH272_HS2245_2_lanes_2.fastq.gz	3220505275	/share/lustre/archive/DAH272/illumina_wtss/HS2245/sequence/DAH272_HS2245_2_lanes_2.fastq.gz	
DAH290	illumina_wtss	PX0195	sequence	DAH290_PX01951.fastq.gz	3148116311	/share/lustre/archive/DAH290/illumina_wtss/PX0195/sequence/DAH290_PX01951.fastq.gz	
DAH290	illumina_wtss	PX0195	sequence	DAH290_PX01952.fastq.gz	3574913144	/share/lustre/archive/DAH290/illumina_wtss/PX0195/sequence/DAH290_PX01952.fastq.gz	
DAH295	illumina_wtss	PX0195	sequence	DAH295_PX01951.fastq.gz	2036795499	/share/lustre/archive/DAH295/illumina_wtss/PX0195/sequence/DAH295_PX01951.fastq.gz	
DAH295	illumina_wtss	PX0195	sequence	DAH295_PX01952.fastq.gz	2340870566	/share/lustre/archive/DAH295/illumina_wtss/PX0195/sequence/DAH295_PX01952.fastq.gz	
DAH304	illumina_wtss	PX0195	sequence	DAH304_PX01951.fastq.gz	3062522475	/share/lustre/archive/DAH304/illumina_wtss/PX0195/sequence/DAH304_PX01951.fastq.gz	
DAH304	illumina_wtss	PX0195	sequence	DAH304_PX01952.fastq.gz	3479850616	/share/lustre/archive/DAH304/illumina_wtss/PX0195/sequence/DAH304_PX01952.fastq.gz	
DAH306	illumina_wtss	PX0196	sequence	DAH306_PX01961.fastq.gz	2880475244	/share/lustre/archive/DAH306/illumina_wtss/PX0196/sequence/DAH306_PX01961.fastq.gz	
DAH306	illumina_wtss	PX0196	sequence	DAH306_PX01962.fastq.gz	3359681289	/share/lustre/archive/DAH306/illumina_wtss/PX0196/sequence/DAH306_PX01962.fastq.gz	
DAH308	illumina_wtss	PX0196	sequence	DAH308_PX01961.fastq.gz	1802862832	/share/lustre/archive/DAH308/illumina_wtss/PX0196/sequence/DAH308_PX01961.fastq.gz	
DAH308	illumina_wtss	PX0196	sequence	DAH308_PX01962.fastq.gz	1964087118	/share/lustre/archive/DAH308/illumina_wtss/PX0196/sequence/DAH308_PX01962.fastq.gz	
DAH352	illumina_wtss	HS2410	sequence	DAH352_HS2410_2_lanes_1.fastq.gz	2448986682	/share/lustre/archive/DAH352/illumina_wtss/HS2410/sequence/DAH352_HS2410_2_lanes_1.fastq.gz	
DAH352	illumina_wtss	HS2410	sequence	DAH352_HS2410_2_lanes_2.fastq.gz	2554666608	/share/lustre/archive/DAH352/illumina_wtss/HS2410/sequence/DAH352_HS2410_2_lanes_2.fastq.gz	
DAH366	illumina_wtss	HS2464	sequence	DAH366_HS2464_R1_001.fastq.gz	2171481974	/share/lustre/archive/DAH366/illumina_wtss/HS2464/sequence/DAH366_HS2464_R1_001.fastq.gz	
DAH366	illumina_wtss	HS2464	sequence	DAH366_HS2464_R2_001.fastq.gz	2323833500	/share/lustre/archive/DAH366/illumina_wtss/HS2464/sequence/DAH366_HS2464_R2_001.fastq.gz	
DAH369	illumina_wtss	HS2983	sequence	DAH369_HS2983_626HHAAXX_4_1.fastq.gz	1173890792	/share/lustre/archive/DAH369/illumina_wtss/HS2983/sequence/DAH369_HS2983_626HHAAXX_4_1.fastq.gz	
DAH369	illumina_wtss	HS2983	sequence	DAH369_HS2983_626HHAAXX_4_2.fastq.gz	1241485843	/share/lustre/archive/DAH369/illumina_wtss/HS2983/sequence/DAH369_HS2983_626HHAAXX_4_2.fastq.gz	
DAH369	illumina_wtss	HS2983	sequence	DAH369_HS2983_62L8KAAXX_8_1.fastq.gz	1113534405	/share/lustre/archive/DAH369/illumina_wtss/HS2983/sequence/DAH369_HS2983_62L8KAAXX_8_1.fastq.gz	
DAH369	illumina_wtss	HS2983	sequence	DAH369_HS2983_62L8KAAXX_8_2.fastq.gz	1214843320	/share/lustre/archive/DAH369/illumina_wtss/HS2983/sequence/DAH369_HS2983_62L8KAAXX_8_2.fastq.gz	
DAH369	illumina_wtss	PX0196	sequence	DAH369_PX01961.fastq.gz	2431849284	/share/lustre/archive/DAH369/illumina_wtss/PX0196/sequence/DAH369_PX01961.fastq.gz	
DAH369	illumina_wtss	PX0196	sequence	DAH369_PX01962.fastq.gz	2664341622	/share/lustre/archive/DAH369/illumina_wtss/PX0196/sequence/DAH369_PX01962.fastq.gz	
DAH41	illumina_wtss	HS1100	sequence	DAH41_HS1100_3_lanes_1.fastq.gz	1680818143	/share/lustre/archive/DAH41/illumina_wtss/HS1100/sequence/DAH41_HS1100_3_lanes_1.fastq.gz	
DAH41	illumina_wtss	HS1100	sequence	DAH41_HS1100_3_lanes_2.fastq.gz	1679670737	/share/lustre/archive/DAH41/illumina_wtss/HS1100/sequence/DAH41_HS1100_3_lanes_2.fastq.gz	
DAH442	illumina_wtss	HS2828	sequence	DAH442_HS2828_2_lanes_hg18_1.fastq.gz	2441366304	/share/lustre/archive/DAH442/illumina_wtss/HS2828/sequence/DAH442_HS2828_2_lanes_hg18_1.fastq.gz	
DAH442	illumina_wtss	HS2828	sequence	DAH442_HS2828_2_lanes_hg18_2.fastq.gz	2530165741	/share/lustre/archive/DAH442/illumina_wtss/HS2828/sequence/DAH442_HS2828_2_lanes_hg18_2.fastq.gz	
DAH46	illumina_wtss	HS1105	sequence	DAH46_HS1105_314YPAAXX_4_1_1.fastq.gz	611143614	/share/lustre/archive/DAH46/illumina_wtss/HS1105/sequence/DAH46_HS1105_314YPAAXX_4_1_1.fastq.gz	
DAH46	illumina_wtss	HS1105	sequence	DAH46_HS1105_314YPAAXX_4_1_2.fastq.gz	602838023	/share/lustre/archive/DAH46/illumina_wtss/HS1105/sequence/DAH46_HS1105_314YPAAXX_4_1_2.fastq.gz	
DAH46	illumina_wtss	HS1105	sequence	DAH46_HS1105_42E6VAAXX_7_1_1.fastq.gz	655753285	/share/lustre/archive/DAH46/illumina_wtss/HS1105/sequence/DAH46_HS1105_42E6VAAXX_7_1_1.fastq.gz	
DAH46	illumina_wtss	HS1105	sequence	DAH46_HS1105_42E6VAAXX_7_1_2.fastq.gz	641376930	/share/lustre/archive/DAH46/illumina_wtss/HS1105/sequence/DAH46_HS1105_42E6VAAXX_7_1_2.fastq.gz	
DAH46	illumina_wtss	HS1105	sequence	DAH46_HS1105_81MH7ABXX_4_1.fastq.gz	4686258080	/share/lustre/archive/DAH46/illumina_wtss/HS1105/sequence/DAH46_HS1105_81MH7ABXX_4_1.fastq.gz	
DAH46	illumina_wtss	HS1105	sequence	DAH46_HS1105_81MH7ABXX_4_2.fastq.gz	4730904044	/share/lustre/archive/DAH46/illumina_wtss/HS1105/sequence/DAH46_HS1105_81MH7ABXX_4_2.fastq.gz	
DAH46	illumina_wtss	PX0197	sequence	DAH46_PX01971.fastq.gz	2173415165	/share/lustre/archive/DAH46/illumina_wtss/PX0197/sequence/DAH46_PX01971.fastq.gz	
DAH46	illumina_wtss	PX0197	sequence	DAH46_PX01972.fastq.gz	2432883361	/share/lustre/archive/DAH46/illumina_wtss/PX0197/sequence/DAH46_PX01972.fastq.gz	
DAH468	illumina_wtss	A01876	sequence	DAH468_A01876_2_lanes_1.fastq.gz	2310596678	/share/lustre/archive/DAH468/illumina_wtss/A01876/sequence/DAH468_A01876_2_lanes_1.fastq.gz	
DAH468	illumina_wtss	A01876	sequence	DAH468_A01876_2_lanes_2.fastq.gz	2432660249	/share/lustre/archive/DAH468/illumina_wtss/A01876/sequence/DAH468_A01876_2_lanes_2.fastq.gz	
DAH46XE	illumina_wtss	HS2826	sequence	DAH46XE_HS2826_2_lanes_1.fastq.gz	2606287776	/share/lustre/archive/DAH46XE/illumina_wtss/HS2826/sequence/DAH46XE_HS2826_2_lanes_1.fastq.gz	
DAH46XE	illumina_wtss	HS2826	sequence	DAH46XE_HS2826_2_lanes_2.fastq.gz	2704331647	/share/lustre/archive/DAH46XE/illumina_wtss/HS2826/sequence/DAH46XE_HS2826_2_lanes_2.fastq.gz	
DAH46XL	illumina_wtss	HS2827	sequence	DAH46XL_HS2827_2_lanes_1.fastq.gz	2545886099	/share/lustre/archive/DAH46XL/illumina_wtss/HS2827/sequence/DAH46XL_HS2827_2_lanes_1.fastq.gz	
DAH46XL	illumina_wtss	HS2827	sequence	DAH46XL_HS2827_2_lanes_2.fastq.gz	2667722820	/share/lustre/archive/DAH46XL/illumina_wtss/HS2827/sequence/DAH46XL_HS2827_2_lanes_2.fastq.gz	
DAH471N	illumina_exoncapture	A03127	sequence	DAH471N_A03127_2_lanes_1.fastq.gz	6843294547	/share/lustre/archive/DAH471N/illumina_exoncapture/A03127/sequence/DAH471N_A03127_2_lanes_1.fastq.gz	
DAH471N	illumina_exoncapture	A03127	sequence	DAH471N_A03127_2_lanes_2.fastq.gz	3617009638	/share/lustre/archive/DAH471N/illumina_exoncapture/A03127/sequence/DAH471N_A03127_2_lanes_2.fastq.gz	
DAH472	illumina_exoncapture	A03128	sequence	DAH472_A03128_2_lanes_1.fastq.gz	6813061251	/share/lustre/archive/DAH472/illumina_exoncapture/A03128/sequence/DAH472_A03128_2_lanes_1.fastq.gz	
DAH472	illumina_exoncapture	A03128	sequence	DAH472_A03128_2_lanes_2.fastq.gz	3371144169	/share/lustre/archive/DAH472/illumina_exoncapture/A03128/sequence/DAH472_A03128_2_lanes_2.fastq.gz	
DAH472N	illumina_exoncapture	A03129	sequence	DAH472N_A03129_2_lanes_1.fastq.gz	7070921923	/share/lustre/archive/DAH472N/illumina_exoncapture/A03129/sequence/DAH472N_A03129_2_lanes_1.fastq.gz	
DAH472N	illumina_exoncapture	A03129	sequence	DAH472N_A03129_2_lanes_2.fastq.gz	3703926722	/share/lustre/archive/DAH472N/illumina_exoncapture/A03129/sequence/DAH472N_A03129_2_lanes_2.fastq.gz	
DAH48	illumina_wtss	HS1107	sequence	DAH48_HS1107_42HVYAAXX_2_1_1.fastq.gz	815402954	/share/lustre/archive/DAH48/illumina_wtss/HS1107/sequence/DAH48_HS1107_42HVYAAXX_2_1_1.fastq.gz	
DAH48	illumina_wtss	HS1107	sequence	DAH48_HS1107_42HVYAAXX_2_1_2.fastq.gz	831385691	/share/lustre/archive/DAH48/illumina_wtss/HS1107/sequence/DAH48_HS1107_42HVYAAXX_2_1_2.fastq.gz	
DAH48	illumina_wtss	HS1107	sequence	DAH48_HS1107_42TMEAAXX_4_1_1.fastq.gz	573411331	/share/lustre/archive/DAH48/illumina_wtss/HS1107/sequence/DAH48_HS1107_42TMEAAXX_4_1_1.fastq.gz	
DAH48	illumina_wtss	HS1107	sequence	DAH48_HS1107_42TMEAAXX_4_1_2.fastq.gz	609116167	/share/lustre/archive/DAH48/illumina_wtss/HS1107/sequence/DAH48_HS1107_42TMEAAXX_4_1_2.fastq.gz	
DAH48	illumina_wtss	HS1107	sequence	DAH48_HS1107_81MH7ABXX_3_1.fastq.gz	3169383619	/share/lustre/archive/DAH48/illumina_wtss/HS1107/sequence/DAH48_HS1107_81MH7ABXX_3_1.fastq.gz	
DAH48	illumina_wtss	HS1107	sequence	DAH48_HS1107_81MH7ABXX_3_2.fastq.gz	3195536200	/share/lustre/archive/DAH48/illumina_wtss/HS1107/sequence/DAH48_HS1107_81MH7ABXX_3_2.fastq.gz	
DAH48	illumina_wtss	PX0197	sequence	DAH48_PX01971.fastq.gz	2546704978	/share/lustre/archive/DAH48/illumina_wtss/PX0197/sequence/DAH48_PX01971.fastq.gz	
DAH48	illumina_wtss	PX0197	sequence	DAH48_PX01972.fastq.gz	2813400864	/share/lustre/archive/DAH48/illumina_wtss/PX0197/sequence/DAH48_PX01972.fastq.gz	
DAH485A	illumina_amplicon	A47516	sequence	DAH485A_A47516_C62F1ANXX_5_CCACGC_1_chastity_passed.fastq.gz	212871614	/share/lustre/archive/DAH485A/illumina_amplicon/A47516/sequence/DAH485A_A47516_C62F1ANXX_5_CCACGC_1_chastity_passed.fastq.gz	
DAH485A	illumina_amplicon	A47516	sequence	DAH485A_A47516_C62F1ANXX_5_CCACGC_2_chastity_passed.fastq.gz	221212834	/share/lustre/archive/DAH485A/illumina_amplicon/A47516/sequence/DAH485A_A47516_C62F1ANXX_5_CCACGC_2_chastity_passed.fastq.gz	
