sample_id	library_type	library_id	file_type	file	bytes	path	notes
DAH355	illumina_exoncapture	HS2986	maq_aligned	DAH355_HS2986_human_all_hg18_sorted.fixmate.rmdup.bam	6798050286	/share/lustre/archive/DAH355/illumina_exoncapture/HS2986/maq_aligned/DAH355_HS2986_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH355	illumina_wgss	A41087	bwa_aligned	DAH355_A41087_6_lanes_hg19_dupsFlagged.bam	192761370633	/share/lustre/archive/DAH355/illumina_wgss/A41087/bwa_aligned/DAH355_A41087_6_lanes_hg19_dupsFlagged.bam	
DAH356	illumina_wtss	MM0582	bwa_aligned	DAH356_MM0582_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	7997872598	/share/lustre/archive/DAH356/illumina_wtss/MM0582/bwa_aligned/DAH356_MM0582_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH357	illumina_wtss	MM0583	bwa_aligned	DAH357_MM0583_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	7461585817	/share/lustre/archive/DAH357/illumina_wtss/MM0583/bwa_aligned/DAH357_MM0583_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH358	illumina_wtss	MM0584	bwa_aligned	DAH358_MM0584_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	7250815558	/share/lustre/archive/DAH358/illumina_wtss/MM0584/bwa_aligned/DAH358_MM0584_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH359	illumina_wtss	MM0585	bwa_aligned	DAH359_MM0585_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	7358786620	/share/lustre/archive/DAH359/illumina_wtss/MM0585/bwa_aligned/DAH359_MM0585_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH360	illumina_wtss	MM0586	bwa_aligned	DAH360_MM0586_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	7573899607	/share/lustre/archive/DAH360/illumina_wtss/MM0586/bwa_aligned/DAH360_MM0586_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH361	illumina_wtss	MM0587	bwa_aligned	DAH361_MM0587_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	6884695305	/share/lustre/archive/DAH361/illumina_wtss/MM0587/bwa_aligned/DAH361_MM0587_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH362	illumina_wtss	MM0588	bwa_aligned	DAH362_MM0588_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	7236871530	/share/lustre/archive/DAH362/illumina_wtss/MM0588/bwa_aligned/DAH362_MM0588_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH363	illumina_wtss	MM0589	bwa_aligned	DAH363_MM0589_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	6652218796	/share/lustre/archive/DAH363/illumina_wtss/MM0589/bwa_aligned/DAH363_MM0589_2_lanes_withJunctionsOnGenome_dupsFlagged.bam	
DAH364N	illumina_exoncapture	HS2414	bwa_aligned	DAH364N_HS2414_2_lanes_dupsFlagged.bam	4175496028	/share/lustre/archive/DAH364N/illumina_exoncapture/HS2414/bwa_aligned/DAH364N_HS2414_2_lanes_dupsFlagged.bam	
DAH365B	illumina_exoncapture	HS2455	bwa_aligned	DAH365B_HS2455_2_lanes_dupsFlagged.bam	9673394804	/share/lustre/archive/DAH365B/illumina_exoncapture/HS2455/bwa_aligned/DAH365B_HS2455_2_lanes_dupsFlagged.bam	
DAH365B	illumina_wtss	HS2456	bwa_aligned	DAH365B_HS2456_2_lanes_dupsFlagged.bam	6514543855	/share/lustre/archive/DAH365B/illumina_wtss/HS2456/bwa_aligned/DAH365B_HS2456_2_lanes_dupsFlagged.bam	
DAH365C	illumina_exoncapture	HS2457	bwa_aligned	DAH365C_HS2457_2_lanes_dupsFlagged.bam	7486651948	/share/lustre/archive/DAH365C/illumina_exoncapture/HS2457/bwa_aligned/DAH365C_HS2457_2_lanes_dupsFlagged.bam	
DAH365C	illumina_wtss	HS2458	bwa_aligned	DAH365C_HS2458_2_lanes_dupsFlagged.bam	6724669711	/share/lustre/archive/DAH365C/illumina_wtss/HS2458/bwa_aligned/DAH365C_HS2458_2_lanes_dupsFlagged.bam	
DAH365D	illumina_exoncapture	HS2459	bwa_aligned	DAH365D_HS2459_2_lanes_dupsFlagged.bam	7239828786	/share/lustre/archive/DAH365D/illumina_exoncapture/HS2459/bwa_aligned/DAH365D_HS2459_2_lanes_dupsFlagged.bam	
DAH365D	illumina_wtss	HS2460	bwa_aligned	DAH365D_HS2460_2_lanes_dupsFlagged.bam	7088330392	/share/lustre/archive/DAH365D/illumina_wtss/HS2460/bwa_aligned/DAH365D_HS2460_2_lanes_dupsFlagged.bam	
DAH365E	illumina_exoncapture	HS2461	bwa_aligned	DAH365E_HS2461_2_lanes_dupsFlagged.bam	7922393951	/share/lustre/archive/DAH365E/illumina_exoncapture/HS2461/bwa_aligned/DAH365E_HS2461_2_lanes_dupsFlagged.bam	
DAH365E	illumina_wtss	HS2462	bwa_aligned	DAH365E_HS2462_2_lanes_dupsFlagged.bam	6840527095	/share/lustre/archive/DAH365E/illumina_wtss/HS2462/bwa_aligned/DAH365E_HS2462_2_lanes_dupsFlagged.bam	
DAH365N	illumina_exoncapture	HS2463	bwa_aligned	DAH365N_HS2463_2_lanes_dupsFlagged.bam	6307282225	/share/lustre/archive/DAH365N/illumina_exoncapture/HS2463/bwa_aligned/DAH365N_HS2463_2_lanes_dupsFlagged.bam	
DAH366	illumina_exoncapture	HS3029	bwa_aligned	DAH366_HS3029_2_lanes_hg18_dupsFlagged.bam	10818604190	/share/lustre/archive/DAH366/illumina_exoncapture/HS3029/bwa_aligned/DAH366_HS3029_2_lanes_hg18_dupsFlagged.bam	
DAH366	illumina_exoncapture	HS3029	bwa_aligned	DAH366_HS3029_2_lanes_hg19_dupsFlagged.bam	8999579154	/share/lustre/archive/DAH366/illumina_exoncapture/HS3029/bwa_aligned/DAH366_HS3029_2_lanes_hg19_dupsFlagged.bam	
DAH366	illumina_wtss	HS2464	bwa_aligned	DAH366_HS2464_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	7302168187	/share/lustre/archive/DAH366/illumina_wtss/HS2464/bwa_aligned/DAH366_HS2464_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	
DAH366	illumina_wtss	HS2464	gsnap_aligned	DAH366_HS2464_WTSS_gsnap_hg18_n1_fixmate_srt_rmdup.bam	4752869329	/share/lustre/archive/DAH366/illumina_wtss/HS2464/gsnap_aligned/DAH366_HS2464_WTSS_gsnap_hg18_n1_fixmate_srt_rmdup.bam	
DAH366	illumina_wtss	HS2464	gsnap_aligned	DAH366_HS2464_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	4726222663	/share/lustre/archive/DAH366/illumina_wtss/HS2464/gsnap_aligned/DAH366_HS2464_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	
DAH366	illumina_wtss	HS2464	star_aligned	TASK_SAMTOOLS_RMDUP_DAH366_star_fixmate_sort_rmdup.bam	4551271912	/share/lustre/archive/DAH366/illumina_wtss/HS2464/star_aligned/TASK_SAMTOOLS_RMDUP_DAH366_star_fixmate_sort_rmdup.bam	
DAH369	abi_solid	HS2671	bioscope_aligned	DAH369_HS2671_4_slides_hg18_dupsFlagged.bam	282463438756	/share/lustre/archive/DAH369/abi_solid/HS2671/bioscope_aligned/DAH369_HS2671_4_slides_hg18_dupsFlagged.bam	
DAH369	abi_solid	HS2671	bioscope_aligned	DAH369_HS2671_4_slides_hg18_dupsFlagged_sort.bam	278912499463	/share/lustre/archive/DAH369/abi_solid/HS2671/bioscope_aligned/DAH369_HS2671_4_slides_hg18_dupsFlagged_sort.bam	
DAH369	illumina_exoncapture	HS2922	bwa_aligned	DAH369_HS2922_2_lanes_hg18_dupsFlagged.bam	8427835651	/share/lustre/archive/DAH369/illumina_exoncapture/HS2922/bwa_aligned/DAH369_HS2922_2_lanes_hg18_dupsFlagged.bam	
DAH369	illumina_wtss	HS2983	bwa_aligned	DAH369_HS2983_2_lanes_hg18_dupsFlagged.bam	7342802523	/share/lustre/archive/DAH369/illumina_wtss/HS2983/bwa_aligned/DAH369_HS2983_2_lanes_hg18_dupsFlagged.bam	
DAH369	illumina_wtss	HS2983	gsnap_aligned	DAH369_HS2983_WTSS_gsnap_hg18_n1_fixmate_srt_rmdup.bam	4318944039	/share/lustre/archive/DAH369/illumina_wtss/HS2983/gsnap_aligned/DAH369_HS2983_WTSS_gsnap_hg18_n1_fixmate_srt_rmdup.bam	
DAH369	illumina_wtss	PX01961	gsnap_aligned	DAH369_PX01961_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	6246320838	/share/lustre/archive/DAH369/illumina_wtss/PX01961/gsnap_aligned/DAH369_PX01961_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	
DAH369	illumina_wtss	PX0196	bwa_aligned	DAH369_PX0196_3_lanes_withJunctionsOnGenome_hg19_dupsFlagged.bam	8076516450	/share/lustre/archive/DAH369/illumina_wtss/PX0196/bwa_aligned/DAH369_PX0196_3_lanes_withJunctionsOnGenome_hg19_dupsFlagged.bam	
DAH369	illumina_wtss	PX0196	sequence	DAH369__C4P3FANXX_6_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	2314431850	/share/lustre/archive/DAH369/illumina_wtss/PX0196/sequence/DAH369__C4P3FANXX_6_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	
DAH369	illumina_wtss	PX0196	sequence	DAH369__C4P3FANXX_7_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	2318788776	/share/lustre/archive/DAH369/illumina_wtss/PX0196/sequence/DAH369__C4P3FANXX_7_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	
DAH369	illumina_wtss	PX0196	sequence	DAH369__C4P3FANXX_8_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	2295264845	/share/lustre/archive/DAH369/illumina_wtss/PX0196/sequence/DAH369__C4P3FANXX_8_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	
DAH369	illumina_wtss	PX0196	sequence	DAH369__C4PKYANXX_5_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	1509862007	/share/lustre/archive/DAH369/illumina_wtss/PX0196/sequence/DAH369__C4PKYANXX_5_CCACGC_withJunctionsOnGenome_dupsFlagged.bam	
DAH369N	abi_solid	HS2672	bioscope_aligned	DAH369N_HS2672_4_slides_hg18_dupsFlagged.bam	289631914489	/share/lustre/archive/DAH369N/abi_solid/HS2672/bioscope_aligned/DAH369N_HS2672_4_slides_hg18_dupsFlagged.bam	
DAH369N	abi_solid	HS2672	bioscope_aligned	DAH369N_HS2672_4_slides_hg18_dupsFlagged_sort.bam	285905612416	/share/lustre/archive/DAH369N/abi_solid/HS2672/bioscope_aligned/DAH369N_HS2672_4_slides_hg18_dupsFlagged_sort.bam	
DAH37	illumina_wtss	HS1096	bwa_aligned	DAH37_HS1096_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	2578874821	/share/lustre/archive/DAH37/illumina_wtss/HS1096/bwa_aligned/DAH37_HS1096_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	
DAH370	illumina_exoncapture	HS2688	bwa_aligned	DAH370_HS2688_2_lanes_hg18_dupsFlagged.bam	8495799406	/share/lustre/archive/DAH370/illumina_exoncapture/HS2688/bwa_aligned/DAH370_HS2688_2_lanes_hg18_dupsFlagged.bam	
DAH370	illumina_exoncapture	HS2688	maq_aligned	DAH370_HS2688_human_all_hg18_sorted.fixmate.rmdup.bam	3894932091	/share/lustre/archive/DAH370/illumina_exoncapture/HS2688/maq_aligned/DAH370_HS2688_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH370	illumina_wtss	HS2691	bwa_aligned	DAH370_HS2691_2_lanes_hg18_dupsFlagged.bam	6760398715	/share/lustre/archive/DAH370/illumina_wtss/HS2691/bwa_aligned/DAH370_HS2691_2_lanes_hg18_dupsFlagged.bam	
DAH370N	illumina_exoncapture	HS2681	bwa_aligned	DAH370N_HS2681_2_lanes_hg18_dupsFlagged.bam	8714671031	/share/lustre/archive/DAH370N/illumina_exoncapture/HS2681/bwa_aligned/DAH370N_HS2681_2_lanes_hg18_dupsFlagged.bam	
DAH370N	illumina_exoncapture	HS2681	maq_aligned	DAH370N_HS2681_human_all_hg18_sorted.fixmate.rmdup.bam	5624446610	/share/lustre/archive/DAH370N/illumina_exoncapture/HS2681/maq_aligned/DAH370N_HS2681_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH370N	illumina_wgss	A41086	bwa_aligned	DAH370N_A41086_6_lanes_hg19_dupsFlagged.bam	191791490771	/share/lustre/archive/DAH370N/illumina_wgss/A41086/bwa_aligned/DAH370N_A41086_6_lanes_hg19_dupsFlagged.bam	
DAH371	illumina_exoncapture	HS2685	maq_aligned	DAH371_HS2685_human_all_hg18_sorted.fixmate.rmdup.bam	4798003431	/share/lustre/archive/DAH371/illumina_exoncapture/HS2685/maq_aligned/DAH371_HS2685_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH371A2	illumina_exoncapture	HS2682	maq_aligned	DAH371A2_HS2682_human_all_hg18_sorted.fixmate.rmdup.bam	3465944185	/share/lustre/archive/DAH371A2/illumina_exoncapture/HS2682/maq_aligned/DAH371A2_HS2682_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH371G	illumina_wtss	HS2692	bwa_aligned	DAH371G_HS2692_2_lanes_hg18_dupsFlagged.bam	7620289030	/share/lustre/archive/DAH371G/illumina_wtss/HS2692/bwa_aligned/DAH371G_HS2692_2_lanes_hg18_dupsFlagged.bam	
DAH372A1	illumina_exoncapture	HS2683	bwa_aligned	DAH372A1_HS2683_2_lanes_hg18_dupsFlagged.bam	7764554168	/share/lustre/archive/DAH372A1/illumina_exoncapture/HS2683/bwa_aligned/DAH372A1_HS2683_2_lanes_hg18_dupsFlagged.bam	
DAH372A1	illumina_exoncapture	HS2683	maq_aligned	DAH372A1_HS2683_human_all_hg18_sorted.fixmate.rmdup.bam	3192247048	/share/lustre/archive/DAH372A1/illumina_exoncapture/HS2683/maq_aligned/DAH372A1_HS2683_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH372A2	illumina_exoncapture	HS2684	bwa_aligned	DAH372A2_HS2684_2_lanes_hg18_dupsFlagged.bam	9142407485	/share/lustre/archive/DAH372A2/illumina_exoncapture/HS2684/bwa_aligned/DAH372A2_HS2684_2_lanes_hg18_dupsFlagged.bam	
DAH372A2	illumina_exoncapture	HS2684	maq_aligned	DAH372A2_HS2684_human_all_hg18_sorted.fixmate.rmdup.bam	5722586029	/share/lustre/archive/DAH372A2/illumina_exoncapture/HS2684/maq_aligned/DAH372A2_HS2684_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH372D	illumina_exoncapture	HS2686	bwa_aligned	DAH372D_HS2686_2_lanes_hg18_dupsFlagged.bam	8412976462	/share/lustre/archive/DAH372D/illumina_exoncapture/HS2686/bwa_aligned/DAH372D_HS2686_2_lanes_hg18_dupsFlagged.bam	
DAH372D	illumina_exoncapture	HS2686	maq_aligned	DAH372D_HS2686_human_all_hg18_sorted.fixmate.rmdup.bam	4803804417	/share/lustre/archive/DAH372D/illumina_exoncapture/HS2686/maq_aligned/DAH372D_HS2686_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH372D	illumina_wtss	HS2690	bwa_aligned	DAH372D_HS2690_2_lanes_hg18_dupsFlagged.bam	6894548228	/share/lustre/archive/DAH372D/illumina_wtss/HS2690/bwa_aligned/DAH372D_HS2690_2_lanes_hg18_dupsFlagged.bam	
DAH372G	illumina_exoncapture	HS2687	bwa_aligned	DAH372G_HS2687_2_lanes_hg18_dupsFlagged.bam	9497316956	/share/lustre/archive/DAH372G/illumina_exoncapture/HS2687/bwa_aligned/DAH372G_HS2687_2_lanes_hg18_dupsFlagged.bam	
DAH372G	illumina_exoncapture	HS2687	maq_aligned	DAH372G_HS2687_human_all_hg18_sorted.fixmate.rmdup.bam	5720121077	/share/lustre/archive/DAH372G/illumina_exoncapture/HS2687/maq_aligned/DAH372G_HS2687_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH372G	illumina_wtss	HS2689	bwa_aligned	DAH372G_HS2869_2_lanes_hg18_dupsFlagged.bam	9674673315	/share/lustre/archive/DAH372G/illumina_wtss/HS2689/bwa_aligned/DAH372G_HS2869_2_lanes_hg18_dupsFlagged.bam	
DAH372N	illumina_exoncapture	HS2680	bwa_aligned	DAH372N_HS2680_2_lanes_hg18_dupsFlagged.bam	8089338923	/share/lustre/archive/DAH372N/illumina_exoncapture/HS2680/bwa_aligned/DAH372N_HS2680_2_lanes_hg18_dupsFlagged.bam	
DAH372N	illumina_exoncapture	HS2680	bwa_aligned	DAH372N_HS2680_2_lanes_hg19_dupsFlagged.bam	7026593037	/share/lustre/archive/DAH372N/illumina_exoncapture/HS2680/bwa_aligned/DAH372N_HS2680_2_lanes_hg19_dupsFlagged.bam	
DAH372N	illumina_exoncapture	HS2680	maq_aligned	DAH372N_HS2680_human_all_hg18_sorted.fixmate.rmdup.bam	3499748795	/share/lustre/archive/DAH372N/illumina_exoncapture/HS2680/maq_aligned/DAH372N_HS2680_human_all_hg18_sorted.fixmate.rmdup.bam	
DAH38	illumina_wtss	HS1097	bwa_aligned	DAH38_HS1097_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	1945283145	/share/lustre/archive/DAH38/illumina_wtss/HS1097/bwa_aligned/DAH38_HS1097_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	
DAH40	illumina_wtss	HS1099	bwa_aligned	DAH40_HS1099_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	2334278958	/share/lustre/archive/DAH40/illumina_wtss/HS1099/bwa_aligned/DAH40_HS1099_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	
DAH41	illumina_exoncapture	HS2934	bwa_aligned	DAH41_HS2934_2_lanes_hg18_dupsFlagged.bam	9699985109	/share/lustre/archive/DAH41/illumina_exoncapture/HS2934/bwa_aligned/DAH41_HS2934_2_lanes_hg18_dupsFlagged.bam	
DAH41	illumina_exoncapture	HS2934	bwa_aligned	DAH41_HS2934_2_lanes_hg19_dupsFlagged.bam	8485255424	/share/lustre/archive/DAH41/illumina_exoncapture/HS2934/bwa_aligned/DAH41_HS2934_2_lanes_hg19_dupsFlagged.bam	
DAH41	illumina_wtss	HS1100	bwa_aligned	DAH41_HS1100_3_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	4330549020	/share/lustre/archive/DAH41/illumina_wtss/HS1100/bwa_aligned/DAH41_HS1100_3_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	
DAH41	illumina_wtss	HS1100	gsnap_aligned	DAH41_HS1100_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	2923539846	/share/lustre/archive/DAH41/illumina_wtss/HS1100/gsnap_aligned/DAH41_HS1100_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	
DAH442	illumina_exoncapture	HS2881	bwa_aligned	DAH442_HS2881_2_lanes_hg18_dupsFlagged.bam	9693771710	/share/lustre/archive/DAH442/illumina_exoncapture/HS2881/bwa_aligned/DAH442_HS2881_2_lanes_hg18_dupsFlagged.bam	
DAH442	illumina_exoncapture	HS2881	bwa_aligned	DAH442_HS2881_2_lanes_hg19_dupsFlagged.bam	8435758895	/share/lustre/archive/DAH442/illumina_exoncapture/HS2881/bwa_aligned/DAH442_HS2881_2_lanes_hg19_dupsFlagged.bam	
DAH442	illumina_wtss	HS2828	bwa_aligned	DAH442_HS2828_2_lanes_hg18_dupsFlagged.bam	7992580636	/share/lustre/archive/DAH442/illumina_wtss/HS2828/bwa_aligned/DAH442_HS2828_2_lanes_hg18_dupsFlagged.bam	
DAH442	illumina_wtss	HS2828	gsnap_aligned	DAH442_HS2828_WTSS_gsnap_hg18_n1_fixmate_srt_rmdup.bam	5820840419	/share/lustre/archive/DAH442/illumina_wtss/HS2828/gsnap_aligned/DAH442_HS2828_WTSS_gsnap_hg18_n1_fixmate_srt_rmdup.bam	
DAH442	illumina_wtss	HS2828	gsnap_aligned	DAH442_HS2828_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	5811901189	/share/lustre/archive/DAH442/illumina_wtss/HS2828/gsnap_aligned/DAH442_HS2828_WTSS_gsnap_hg19_n1_fixmate_srt_rmdup.bam	
DAH442	illumina_wtss	HS2828	star_aligned	TASK_SAMTOOLS_RMDUP_DAH442_star_fixmate_sort_rmdup.bam	5850656517	/share/lustre/archive/DAH442/illumina_wtss/HS2828/star_aligned/TASK_SAMTOOLS_RMDUP_DAH442_star_fixmate_sort_rmdup.bam	
DAH448	illumina_exoncapture	HS2925	bwa_aligned	DAH448_HS2925_2_lanes_hg18_dupsFlagged.bam	9293826686	/share/lustre/archive/DAH448/illumina_exoncapture/HS2925/bwa_aligned/DAH448_HS2925_2_lanes_hg18_dupsFlagged.bam	
DAH448	illumina_wtss	HS2899	bwa_aligned	DAH448_HS2899_2_lanes_hg18_dupsFlagged.bam	7761085517	/share/lustre/archive/DAH448/illumina_wtss/HS2899/bwa_aligned/DAH448_HS2899_2_lanes_hg18_dupsFlagged.bam	
DAH449	illumina_exoncapture	HS2926	bwa_aligned	DAH449_HS2926_2_lanes_hg18_dupsFlagged.bam	9349936240	/share/lustre/archive/DAH449/illumina_exoncapture/HS2926/bwa_aligned/DAH449_HS2926_2_lanes_hg18_dupsFlagged.bam	
DAH449	illumina_wtss	HS2900	bwa_aligned	DAH449_HS2900_2_lanes_hg18_dupsFlagged.bam	7174793435	/share/lustre/archive/DAH449/illumina_wtss/HS2900/bwa_aligned/DAH449_HS2900_2_lanes_hg18_dupsFlagged.bam	
DAH450	illumina_exoncapture	A04793	bwa_aligned	DAH450_A04793_2_lanes_hg18_dupsFlagged.bam	13987544923	/share/lustre/archive/DAH450/illumina_exoncapture/A04793/bwa_aligned/DAH450_A04793_2_lanes_hg18_dupsFlagged.bam	
DAH450	illumina_wtss	HS2901	bwa_aligned	DAH450_HS2901_2_lanes_hg18_dupsFlagged.bam	7142511112	/share/lustre/archive/DAH450/illumina_wtss/HS2901/bwa_aligned/DAH450_HS2901_2_lanes_hg18_dupsFlagged.bam	
DAH451	illumina_exoncapture	HS2928	bwa_aligned	DAH451_HS2928_2_lanes_hg18_dupsFlagged.bam	9523267328	/share/lustre/archive/DAH451/illumina_exoncapture/HS2928/bwa_aligned/DAH451_HS2928_2_lanes_hg18_dupsFlagged.bam	
DAH451	illumina_wtss	HS2902	bwa_aligned	DAH451_HS2902_2_lanes_hg18_dupsFlagged.bam	7711792621	/share/lustre/archive/DAH451/illumina_wtss/HS2902/bwa_aligned/DAH451_HS2902_2_lanes_hg18_dupsFlagged.bam	
DAH452	illumina_exoncapture	HS2929	bwa_aligned	DAH452_HS2929_2_lanes_hg18_dupsFlagged.bam	10014762616	/share/lustre/archive/DAH452/illumina_exoncapture/HS2929/bwa_aligned/DAH452_HS2929_2_lanes_hg18_dupsFlagged.bam	
DAH452	illumina_wtss	HS2903	bwa_aligned	DAH452_HS2903_2_lanes_hg18_dupsFlagged.bam	7092540080	/share/lustre/archive/DAH452/illumina_wtss/HS2903/bwa_aligned/DAH452_HS2903_2_lanes_hg18_dupsFlagged.bam	
DAH453	illumina_exoncapture	HS2930	bwa_aligned	DAH453_HS2930_2_lanes_hg18_dupsFlagged.bam	14143821951	/share/lustre/archive/DAH453/illumina_exoncapture/HS2930/bwa_aligned/DAH453_HS2930_2_lanes_hg18_dupsFlagged.bam	
DAH453	illumina_wtss	HS2904	bwa_aligned	DAH453_HS2904_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	6364967648	/share/lustre/archive/DAH453/illumina_wtss/HS2904/bwa_aligned/DAH453_HS2904_2_lanes_withJunctionsOnGenome_hg18_dupsFlagged.bam	
DAH456	illumina_exoncapture	HS3004	bwa_aligned	DAH456_HS3004_2_lanes_hg18_dupsFlagged.bam	8536598535	/share/lustre/archive/DAH456/illumina_exoncapture/HS3004/bwa_aligned/DAH456_HS3004_2_lanes_hg18_dupsFlagged.bam	
DAH456	illumina_exoncapture	HS3004	bwa_aligned	DAH456_HS3004_2_lanes_hg19_dupsFlagged.bam	7322990363	/share/lustre/archive/DAH456/illumina_exoncapture/HS3004/bwa_aligned/DAH456_HS3004_2_lanes_hg19_dupsFlagged.bam	
DAH456	illumina_wgss	A42142	bwa_aligned	DAH456_A42142_3_lanes_hg19_dupsFlagged.bam	101739563311	/share/lustre/archive/DAH456/illumina_wgss/A42142/bwa_aligned/DAH456_A42142_3_lanes_hg19_dupsFlagged.bam	
DAH456N	illumina_exoncapture	HS3005	bwa_aligned	DAH456N_HS3005_2_lanes_hg18_dupsFlagged.bam	9110698648	/share/lustre/archive/DAH456N/illumina_exoncapture/HS3005/bwa_aligned/DAH456N_HS3005_2_lanes_hg18_dupsFlagged.bam	
DAH456N	illumina_exoncapture	HS3005	bwa_aligned	DAH456N_HS3005_2_lanes_hg19_dupsFlagged.bam	7939275639	/share/lustre/archive/DAH456N/illumina_exoncapture/HS3005/bwa_aligned/DAH456N_HS3005_2_lanes_hg19_dupsFlagged.bam	
DAH456N	illumina_wgss	A42143	bwa_aligned	DAH456N_A42143_3_lanes_hg19_dupsFlagged.bam	102941134098	/share/lustre/archive/DAH456N/illumina_wgss/A42143/bwa_aligned/DAH456N_A42143_3_lanes_hg19_dupsFlagged.bam	
DAH457	illumina_exoncapture	HS3006	bwa_aligned	DAH457_HS3006_1_lanes_hg18_dupsFlagged.bam	4838724780	/share/lustre/archive/DAH457/illumina_exoncapture/HS3006/bwa_aligned/DAH457_HS3006_1_lanes_hg18_dupsFlagged.bam	
DAH457	illumina_exoncapture	HS3006	bwa_aligned	DAH457_HS3006_1_lanes_hg19_dupsFlagged.bam	4350828539	/share/lustre/archive/DAH457/illumina_exoncapture/HS3006/bwa_aligned/DAH457_HS3006_1_lanes_hg19_dupsFlagged.bam	
DAH458	illumina_exoncapture	HS3007	bwa_aligned	DAH458_HS3007_2_lanes_hg18_dupsFlagged.bam	8834986980	/share/lustre/archive/DAH458/illumina_exoncapture/HS3007/bwa_aligned/DAH458_HS3007_2_lanes_hg18_dupsFlagged.bam	
DAH458	illumina_exoncapture	HS3007	bwa_aligned	DAH458_HS3007_2_lanes_hg19_dupsFlagged.bam	7718981992	/share/lustre/archive/DAH458/illumina_exoncapture/HS3007/bwa_aligned/DAH458_HS3007_2_lanes_hg19_dupsFlagged.bam	
DAH458N	illumina_exoncapture	HS3008	bwa_aligned	DAH458N_HS3008_2_lanes_hg18_dupsFlagged.bam	8967813179	/share/lustre/archive/DAH458N/illumina_exoncapture/HS3008/bwa_aligned/DAH458N_HS3008_2_lanes_hg18_dupsFlagged.bam	
DAH458N	illumina_exoncapture	HS3008	bwa_aligned	DAH458N_HS3008_2_lanes_hg19_dupsFlagged.bam	7723009902	/share/lustre/archive/DAH458N/illumina_exoncapture/HS3008/bwa_aligned/DAH458N_HS3008_2_lanes_hg19_dupsFlagged.bam	
DAH459H1	illumina_exoncapture	HS2999	bwa_aligned	DAH459H1_HS2999_2_lanes_dupsFlagged.bam	9003716216	/share/lustre/archive/DAH459H1/illumina_exoncapture/HS2999/bwa_aligned/DAH459H1_HS2999_2_lanes_dupsFlagged.bam	
DAH459H1	illumina_wtss	HS2995	bwa_aligned	DAH459H1_HS2995_2_lanes_dupsFlagged.bam	7651338357	/share/lustre/archive/DAH459H1/illumina_wtss/HS2995/bwa_aligned/DAH459H1_HS2995_2_lanes_dupsFlagged.bam	
